userid,education,region,hhsz,age,income,child,race,country,barnesandnoble_purchases
14606900,,4.0,3,3.0,1,1,1,0,0.0
14608945,,3.0,4,6.0,1,0,1,0,1.0
14928730,2.0,4.0,3,10.0,7,1,1,0,0.0
15075420,,3.0,6,5.0,7,1,1,0,3.0
15101894,,1.0,2,3.0,5,1,1,0,0.0
15207568,,3.0,3,7.0,7,1,1,0,0.0
15394856,2.0,2.0,3,6.0,1,1,1,0,2.0
15430908,,3.0,5,4.0,6,1,1,0,0.0
15538820,5.0,4.0,3,10.0,5,1,1,0,0.0
15590580,,3.0,3,9.0,7,1,1,0,0.0
12756017,1.0,3.0,5,5.0,4,1,1,0,0.0
13486953,2.0,4.0,4,8.0,5,1,1,1,0.0
13531612,,4.0,3,7.0,5,0,1,1,0.0
13823310,4.0,1.0,5,9.0,7,1,1,0,0.0
13913045,,4.0,2,7.0,7,1,1,0,0.0
14559449,,4.0,5,10.0,7,1,1,0,0.0
14669462,,3.0,5,4.0,4,1,1,0,0.0
14911897,,3.0,2,6.0,2,0,1,0,0.0
14947320,4.0,4.0,4,9.0,4,1,1,0,0.0
15054817,,2.0,2,5.0,1,0,2,0,0.0
15382857,,3.0,3,6.0,5,1,1,1,0.0
13135576,,2.0,1,11.0,4,0,1,0,0.0
13173704,,2.0,2,3.0,7,0,1,1,0.0
13481343,,3.0,3,10.0,6,1,1,1,0.0
13523580,4.0,3.0,4,6.0,7,1,1,0,0.0
13956968,,1.0,4,4.0,5,1,1,0,5.0
14011058,,1.0,4,9.0,7,1,1,0,0.0
14499374,,3.0,3,8.0,7,1,1,0,1.0
14909447,,3.0,3,7.0,7,1,1,0,1.0
14917280,,3.0,4,11.0,6,1,1,0,0.0
14925837,,3.0,1,11.0,5,0,1,0,0.0
14985813,,1.0,4,9.0,2,1,1,0,0.0
15062311,,3.0,2,10.0,1,1,2,1,0.0
15271076,2.0,4.0,4,8.0,7,1,1,0,0.0
15319137,,1.0,5,8.0,7,1,1,0,0.0
15335383,,4.0,2,11.0,5,1,1,0,0.0
15640408,4.0,3.0,5,11.0,5,1,1,0,0.0
10782237,,3.0,2,7.0,5,0,1,0,0.0
11904956,5.0,3.0,2,10.0,5,0,1,1,8.0
12425354,,3.0,3,8.0,7,1,1,1,0.0
12789987,,3.0,6,11.0,2,1,1,0,0.0
12938496,,1.0,2,9.0,5,0,1,0,1.0
13010148,5.0,2.0,5,10.0,2,1,1,0,0.0
13874204,,4.0,3,8.0,7,1,1,0,20.0
14027025,,4.0,2,7.0,4,1,1,1,0.0
14028554,,1.0,5,10.0,6,1,1,0,0.0
14331350,,4.0,2,8.0,4,0,1,1,0.0
14504883,,1.0,2,7.0,7,1,1,0,0.0
14623131,,3.0,6,8.0,5,1,1,0,0.0
14802785,,2.0,2,9.0,6,1,1,0,4.0
14828721,,4.0,4,8.0,6,1,1,0,0.0
15014120,,2.0,2,9.0,3,0,1,0,0.0
15215911,,3.0,2,7.0,5,0,1,0,0.0
15364334,,1.0,4,6.0,4,1,1,0,0.0
15394961,,3.0,3,6.0,7,1,1,0,0.0
15414954,,4.0,3,6.0,4,0,1,0,3.0
15492667,,2.0,3,7.0,6,1,1,0,0.0
15613040,1.0,1.0,5,7.0,4,1,1,0,0.0
15698223,,3.0,4,2.0,1,1,1,0,0.0
10301976,,3.0,3,6.0,4,1,1,0,0.0
10598161,,1.0,3,10.0,3,1,1,1,0.0
10696655,2.0,2.0,5,6.0,5,1,1,0,0.0
11465264,,3.0,2,8.0,5,1,1,0,0.0
11492841,,1.0,5,6.0,2,1,1,0,0.0
12055274,,3.0,2,9.0,7,0,1,0,0.0
12387191,,4.0,3,7.0,7,1,1,0,0.0
12461034,,4.0,2,3.0,7,0,1,0,0.0
12645991,1.0,2.0,1,7.0,5,0,1,0,0.0
12809365,,4.0,4,6.0,6,1,1,1,0.0
13463382,,1.0,5,10.0,7,1,1,0,1.0
13472975,,1.0,2,3.0,7,0,1,0,0.0
13605716,,3.0,5,6.0,5,1,1,0,0.0
13683705,4.0,1.0,3,8.0,4,1,1,1,0.0
14247595,,3.0,2,11.0,5,0,1,0,1.0
14294487,4.0,2.0,2,8.0,6,0,1,1,0.0
14300040,,3.0,2,2.0,4,0,1,0,0.0
14327542,,3.0,4,4.0,5,1,1,0,1.0
14360049,,4.0,6,9.0,6,1,1,0,0.0
14421204,,1.0,6,2.0,1,1,1,0,8.0
14433088,,2.0,5,9.0,6,1,1,0,0.0
14433231,,2.0,3,5.0,4,1,1,0,0.0
14520581,,3.0,6,6.0,6,1,1,0,0.0
14676266,,4.0,1,3.0,7,0,1,0,1.0
15285366,2.0,2.0,4,9.0,6,1,1,0,0.0
15437672,,2.0,4,4.0,1,0,1,0,0.0
15570524,,1.0,2,11.0,3,0,1,0,0.0
10345601,,3.0,3,4.0,1,0,1,0,0.0
10752026,2.0,2.0,5,8.0,5,1,1,0,0.0
11559564,,3.0,4,9.0,5,1,2,0,0.0
11630275,4.0,3.0,2,8.0,4,1,3,0,0.0
12112244,2.0,3.0,3,11.0,5,1,1,0,0.0
12956971,2.0,2.0,2,7.0,6,1,1,0,0.0
13002347,4.0,4.0,5,5.0,5,1,1,1,0.0
13058424,1.0,3.0,3,7.0,7,1,1,0,0.0
13464810,,4.0,2,11.0,5,0,1,1,2.0
13774131,,4.0,6,9.0,6,1,1,0,0.0
13938775,,2.0,2,8.0,7,0,1,1,0.0
14000977,,3.0,2,7.0,3,0,1,0,0.0
14033948,5.0,2.0,3,6.0,3,1,1,1,0.0
14111241,,2.0,4,4.0,5,1,1,0,0.0
14475886,,2.0,2,10.0,7,0,1,0,0.0
14583918,,1.0,2,9.0,5,0,1,0,0.0
14597689,,2.0,5,3.0,3,1,1,0,0.0
14608732,,3.0,1,7.0,4,0,1,0,0.0
14621803,4.0,2.0,4,9.0,3,1,1,0,0.0
14629289,1.0,3.0,2,7.0,5,0,1,0,0.0
14632094,,2.0,5,6.0,3,1,1,0,2.0
14802737,,4.0,3,6.0,5,0,1,0,0.0
14893342,,4.0,2,6.0,6,1,1,1,0.0
15259878,,4.0,1,11.0,1,0,1,0,2.0
15338636,,2.0,4,6.0,7,1,1,0,0.0
15375060,,3.0,3,8.0,5,1,1,0,0.0
15547119,,2.0,4,8.0,7,1,1,1,0.0
15556946,,1.0,1,9.0,3,0,1,0,4.0
15560248,2.0,3.0,5,8.0,5,1,1,0,1.0
15663911,1.0,4.0,2,9.0,7,0,1,1,0.0
10369204,,2.0,2,6.0,1,0,1,0,0.0
11573077,,1.0,2,8.0,7,0,1,0,0.0
12707443,,1.0,2,5.0,2,0,1,0,0.0
13017937,2.0,3.0,2,5.0,4,1,1,0,0.0
13110099,,2.0,5,6.0,3,1,1,0,0.0
13344811,4.0,1.0,5,8.0,7,1,1,1,0.0
13476879,5.0,3.0,3,6.0,2,1,1,1,0.0
13547637,,2.0,2,5.0,1,0,1,1,0.0
13596800,,1.0,2,4.0,6,0,1,0,0.0
13728530,,4.0,3,11.0,5,1,1,0,0.0
13749688,,2.0,4,6.0,7,1,1,1,0.0
13812224,,3.0,1,6.0,5,0,1,0,1.0
13828888,,3.0,4,8.0,7,1,1,0,0.0
13886733,1.0,2.0,3,5.0,7,1,1,0,0.0
13983302,,1.0,2,11.0,6,0,1,0,0.0
14164581,,4.0,2,1.0,3,1,1,0,0.0
14200453,,2.0,4,8.0,7,1,1,0,0.0
14246228,2.0,3.0,2,6.0,4,0,1,0,0.0
14484052,,1.0,4,9.0,7,1,1,0,0.0
14544890,,1.0,5,5.0,7,1,1,1,0.0
14634885,5.0,1.0,4,7.0,4,1,1,1,0.0
14885947,,3.0,5,6.0,7,1,1,0,0.0
14924812,,1.0,3,10.0,5,1,1,0,0.0
14950234,,4.0,2,5.0,6,0,1,0,0.0
14986126,,2.0,4,4.0,5,1,1,0,0.0
15009339,5.0,4.0,1,9.0,1,0,1,0,0.0
15011987,,1.0,4,9.0,6,1,1,0,0.0
15216421,2.0,3.0,4,7.0,5,1,1,0,0.0
15284261,,1.0,4,5.0,7,1,1,0,0.0
15337776,1.0,2.0,2,11.0,7,0,1,0,0.0
15603471,5.0,2.0,2,6.0,5,0,1,1,0.0
15678373,,1.0,3,9.0,5,1,1,1,0.0
12576925,,3.0,2,9.0,3,1,2,0,0.0
12926557,,4.0,6,5.0,7,1,1,0,0.0
12977568,2.0,3.0,3,10.0,7,1,1,0,0.0
12985065,,1.0,3,5.0,5,1,1,0,0.0
13017695,,3.0,4,10.0,4,1,1,1,1.0
13256012,,4.0,2,7.0,7,1,1,0,0.0
13365119,,3.0,3,4.0,5,1,1,0,1.0
13633152,,2.0,2,10.0,5,0,1,0,0.0
14191215,1.0,2.0,5,10.0,5,1,1,0,0.0
14202872,,4.0,4,9.0,7,1,1,0,0.0
14596108,,2.0,3,6.0,7,1,1,0,0.0
14600525,,4.0,2,4.0,4,0,1,0,0.0
14605098,2.0,2.0,5,7.0,7,1,1,0,2.0
15011617,,1.0,4,3.0,1,1,2,0,0.0
15200975,,3.0,2,6.0,6,0,1,0,0.0
15346137,,4.0,3,3.0,4,1,1,0,7.0
15491790,,4.0,2,6.0,6,0,1,0,0.0
15503611,,4.0,4,9.0,6,1,1,1,1.0
15529358,,2.0,5,6.0,7,1,1,0,0.0
15672123,,3.0,5,5.0,5,1,1,0,0.0
15687857,4.0,1.0,6,5.0,7,1,1,0,9.0
8999933,4.0,3.0,5,10.0,3,1,1,0,1.0
10681520,2.0,3.0,4,7.0,5,1,1,0,0.0
11448279,,3.0,3,6.0,7,1,1,0,0.0
11483061,,4.0,4,5.0,6,1,1,0,0.0
12490993,,4.0,6,5.0,7,1,1,0,0.0
12528352,,3.0,2,9.0,5,0,1,0,0.0
12737150,,4.0,5,4.0,5,1,1,1,0.0
13010794,,1.0,2,11.0,7,1,1,0,1.0
13116789,,1.0,2,9.0,5,0,1,0,0.0
13119331,1.0,3.0,2,9.0,3,1,1,0,0.0
13163029,2.0,3.0,4,7.0,7,1,1,0,0.0
13502859,,3.0,2,9.0,5,0,1,0,0.0
13937887,,1.0,4,8.0,5,1,1,0,0.0
14363325,,2.0,3,11.0,7,1,1,0,3.0
14548815,,3.0,4,4.0,4,1,1,0,0.0
14578278,,4.0,2,9.0,7,0,1,0,0.0
14607982,4.0,2.0,2,7.0,7,0,1,0,0.0
14627032,,2.0,3,11.0,3,1,1,0,0.0
14673865,,1.0,3,5.0,7,1,1,0,0.0
14707622,,1.0,4,8.0,7,1,1,0,1.0
14762300,,2.0,4,10.0,6,1,1,0,0.0
14845350,,2.0,1,8.0,3,0,2,0,0.0
14890828,,1.0,2,11.0,7,0,1,0,0.0
14991150,,2.0,3,5.0,7,1,1,0,0.0
14991667,,4.0,2,8.0,2,1,1,0,0.0
15303129,,1.0,4,8.0,7,1,1,0,0.0
15318418,,1.0,2,6.0,7,1,1,0,0.0
15372404,4.0,4.0,2,8.0,5,1,1,1,0.0
15385344,,1.0,5,4.0,7,1,1,0,0.0
15495132,1.0,3.0,3,5.0,6,1,1,1,0.0
12949955,,1.0,4,4.0,5,1,2,1,0.0
12952668,,3.0,3,7.0,7,1,1,0,0.0
13428206,1.0,2.0,2,4.0,5,1,1,0,0.0
13455418,2.0,3.0,6,8.0,7,1,1,0,0.0
13672186,,3.0,3,7.0,7,1,1,1,2.0
14301362,,3.0,5,11.0,7,1,1,0,0.0
14343747,5.0,2.0,3,4.0,2,1,1,0,0.0
14370989,,3.0,6,10.0,6,1,1,0,0.0
14552767,,2.0,1,5.0,5,0,1,0,0.0
14609469,,4.0,2,8.0,5,0,1,0,0.0
15473129,,3.0,5,11.0,5,1,2,0,2.0
15537415,5.0,3.0,4,6.0,5,1,1,0,0.0
10529697,1.0,3.0,2,11.0,4,0,1,0,0.0
11694914,2.0,1.0,2,9.0,5,0,1,0,0.0
12621223,2.0,3.0,6,8.0,7,1,1,0,6.0
12911644,,1.0,4,8.0,6,1,1,0,0.0
12927938,,1.0,4,4.0,4,1,2,0,0.0
13043911,4.0,1.0,3,9.0,4,1,1,0,0.0
13132740,,3.0,3,4.0,7,1,1,0,0.0
14204740,,4.0,6,6.0,7,1,1,0,1.0
14294336,,4.0,1,5.0,7,0,1,1,0.0
14510747,,1.0,2,8.0,1,1,1,0,0.0
14525869,,2.0,6,4.0,5,1,1,0,0.0
14789635,,3.0,3,7.0,7,1,1,0,0.0
15237491,,3.0,3,6.0,3,1,1,0,0.0
15311539,,2.0,2,5.0,7,0,1,0,0.0
15475276,5.0,3.0,2,9.0,4,0,1,1,3.0
15513822,1.0,1.0,4,9.0,6,1,1,0,0.0
15640819,4.0,4.0,3,6.0,6,1,1,0,0.0
10304251,,3.0,1,9.0,4,0,1,0,0.0
10340748,,3.0,3,6.0,5,1,1,0,0.0
10647589,,3.0,6,5.0,6,1,1,0,1.0
10725804,,3.0,2,3.0,3,0,1,0,1.0
10765028,,3.0,3,11.0,7,1,1,0,0.0
12975856,5.0,3.0,2,5.0,6,0,1,0,0.0
12984602,2.0,4.0,3,6.0,7,1,1,1,2.0
13035050,,4.0,4,9.0,4,0,1,0,0.0
13115290,2.0,1.0,4,8.0,3,1,1,0,2.0
13181534,,1.0,4,8.0,5,1,1,0,0.0
13722820,,1.0,2,9.0,6,1,1,1,0.0
13903437,4.0,3.0,4,9.0,7,1,1,0,0.0
14429975,,4.0,3,4.0,4,1,1,0,0.0
14467223,,4.0,2,5.0,1,0,1,0,0.0
14533329,,3.0,2,6.0,7,0,5,0,0.0
14579597,,1.0,5,9.0,7,1,1,0,0.0
14586194,,3.0,2,8.0,1,0,1,0,0.0
14586968,,2.0,2,9.0,7,0,1,0,0.0
14607937,,1.0,2,4.0,1,1,1,1,2.0
14615507,,2.0,5,6.0,1,1,1,0,0.0
14652278,,4.0,4,8.0,4,1,1,0,8.0
14879847,,4.0,4,6.0,1,0,1,0,0.0
15096051,,4.0,2,7.0,7,0,1,0,0.0
15229141,4.0,2.0,2,8.0,5,0,1,0,0.0
15306283,,1.0,1,3.0,1,0,1,0,0.0
15493105,2.0,4.0,1,7.0,7,0,1,0,0.0
15611833,,3.0,6,6.0,7,1,1,0,5.0
12046116,2.0,2.0,2,7.0,6,0,1,0,0.0
12447570,4.0,2.0,2,4.0,5,1,1,0,0.0
12530808,4.0,3.0,5,9.0,6,1,1,1,0.0
12905029,,2.0,3,6.0,4,1,1,0,0.0
12907223,2.0,4.0,5,10.0,7,1,1,0,0.0
12936058,,4.0,3,10.0,1,1,1,1,0.0
12976860,5.0,4.0,2,11.0,3,1,1,0,2.0
13046577,,3.0,5,7.0,2,1,1,0,7.0
13134289,2.0,2.0,2,6.0,4,1,1,1,2.0
13139082,5.0,4.0,2,6.0,3,1,1,0,0.0
13376908,,3.0,3,10.0,7,1,1,0,1.0
13385577,2.0,4.0,2,6.0,5,0,1,0,0.0
13635619,,3.0,2,11.0,6,0,1,0,0.0
13986888,4.0,3.0,3,9.0,5,1,1,0,0.0
14053320,,3.0,3,7.0,2,1,1,0,1.0
14121604,,4.0,1,5.0,2,0,1,0,0.0
14221099,,1.0,6,7.0,6,1,1,0,0.0
14238012,,1.0,4,2.0,7,1,1,0,0.0
14269760,,1.0,1,3.0,7,0,1,0,0.0
14434939,,1.0,4,4.0,7,1,1,0,4.0
14442552,,1.0,2,11.0,7,0,2,1,1.0
14505808,,4.0,2,7.0,7,0,1,0,0.0
14520572,,3.0,3,7.0,7,1,1,0,0.0
14572777,5.0,2.0,2,7.0,1,1,1,0,0.0
14592248,5.0,3.0,1,8.0,4,0,1,0,0.0
14601483,,1.0,6,5.0,2,1,1,0,3.0
14654233,,3.0,4,6.0,6,1,1,0,1.0
14683750,,4.0,2,11.0,1,1,1,0,0.0
14815054,,3.0,4,4.0,7,1,1,1,0.0
15274470,5.0,4.0,6,11.0,4,1,1,1,3.0
15355143,1.0,4.0,2,8.0,6,1,1,0,0.0
15500895,,2.0,5,9.0,3,1,1,0,0.0
10448247,,3.0,3,3.0,4,1,1,0,0.0
11943102,2.0,3.0,6,4.0,4,1,1,0,0.0
13568710,5.0,3.0,4,10.0,4,1,1,0,0.0
13601556,,3.0,2,6.0,5,0,1,0,1.0
13606838,2.0,3.0,2,5.0,3,0,1,0,1.0
13690751,,2.0,4,6.0,7,1,1,1,2.0
13746340,,4.0,4,2.0,4,0,1,0,0.0
14072755,,3.0,4,7.0,6,1,1,1,0.0
14227558,,3.0,3,5.0,6,1,1,0,0.0
14227831,,1.0,5,2.0,1,1,1,0,0.0
14251218,,3.0,2,11.0,4,1,1,0,0.0
14551800,,4.0,2,6.0,7,0,1,0,0.0
14554651,,2.0,4,6.0,6,1,1,0,0.0
14565697,,3.0,2,8.0,7,0,1,0,0.0
14680122,,1.0,3,4.0,1,1,1,0,0.0
14949000,,1.0,2,4.0,4,0,1,0,1.0
14994755,2.0,3.0,5,4.0,1,1,1,0,0.0
15004789,,2.0,3,6.0,5,0,1,0,0.0
15007913,,4.0,5,4.0,1,1,1,0,0.0
15202090,,4.0,3,7.0,6,1,1,0,0.0
15245987,,4.0,5,11.0,5,1,1,0,0.0
15301584,,1.0,3,8.0,5,1,1,0,0.0
15392867,,1.0,3,4.0,4,1,1,0,0.0
15466646,,3.0,2,11.0,7,1,1,0,0.0
9762714,,2.0,3,9.0,7,1,1,0,0.0
10506331,,1.0,3,3.0,7,1,1,0,0.0
10731190,1.0,3.0,3,8.0,6,1,1,0,0.0
11495280,,3.0,5,7.0,6,1,1,0,0.0
12950096,,4.0,4,10.0,3,0,1,0,0.0
13162607,,4.0,2,8.0,6,0,1,0,1.0
13420899,,3.0,4,8.0,5,1,1,0,1.0
13590144,1.0,1.0,2,6.0,5,0,1,0,2.0
13931500,,4.0,3,9.0,5,1,1,1,0.0
14006232,,3.0,1,6.0,4,0,1,0,0.0
14384575,,2.0,3,9.0,4,1,1,0,1.0
14395827,,3.0,2,9.0,7,0,1,0,0.0
14437612,,1.0,2,4.0,7,0,1,0,0.0
14585094,,2.0,2,3.0,5,1,1,0,1.0
14650544,,4.0,3,6.0,7,1,1,1,0.0
14915249,4.0,2.0,6,8.0,7,1,1,0,0.0
14946902,,1.0,4,10.0,7,1,1,0,0.0
14997737,,4.0,3,7.0,6,1,1,0,0.0
15037389,2.0,2.0,2,7.0,3,1,1,0,0.0
15362081,1.0,1.0,3,11.0,1,1,1,0,6.0
15396756,,4.0,3,4.0,6,1,1,0,0.0
15550321,5.0,1.0,4,6.0,4,1,1,0,2.0
6704851,5.0,4.0,1,6.0,7,0,1,0,0.0
12740011,,3.0,2,11.0,7,0,1,0,0.0
13041407,1.0,3.0,1,4.0,1,0,2,0,0.0
13128183,,3.0,1,5.0,4,0,1,0,0.0
13168826,5.0,3.0,4,7.0,5,1,1,0,1.0
13588369,,2.0,4,6.0,7,1,1,0,1.0
13792012,4.0,3.0,2,9.0,5,1,1,0,0.0
14179557,4.0,2.0,3,5.0,7,1,1,0,0.0
14187859,,1.0,4,8.0,5,1,1,0,1.0
14392602,,3.0,6,6.0,5,1,1,0,0.0
14422903,,1.0,3,7.0,7,1,1,0,0.0
14546737,,3.0,4,11.0,1,1,1,0,1.0
14644882,,2.0,5,7.0,2,1,1,0,1.0
14828802,,2.0,2,7.0,1,1,1,0,1.0
14909476,,2.0,4,6.0,6,1,1,0,0.0
15378953,,4.0,2,5.0,4,0,1,0,1.0
15660158,,2.0,4,6.0,3,1,1,0,1.0
15661410,1.0,3.0,6,9.0,3,1,1,0,1.0
15669648,4.0,4.0,4,8.0,7,1,1,0,0.0
12696097,,3.0,2,5.0,1,0,1,1,0.0
12885157,,3.0,5,4.0,5,1,1,0,0.0
12944523,,1.0,4,3.0,5,1,1,0,0.0
13027900,,3.0,3,11.0,5,0,1,0,0.0
13408594,,3.0,2,7.0,7,0,1,0,0.0
14093861,,4.0,4,10.0,5,1,1,0,0.0
14115626,,4.0,5,7.0,7,1,1,0,0.0
14449374,,4.0,1,6.0,1,0,1,0,0.0
14555853,,1.0,1,7.0,7,0,1,0,0.0
14594198,,2.0,6,7.0,2,1,1,0,0.0
14603010,,3.0,1,6.0,5,0,1,1,0.0
14846325,,4.0,1,6.0,5,0,1,0,0.0
15330993,1.0,2.0,2,7.0,7,1,3,0,0.0
15395629,,3.0,4,9.0,7,1,1,0,0.0
15500179,4.0,1.0,3,6.0,5,1,1,0,0.0
15608050,1.0,3.0,4,5.0,5,1,1,0,0.0
15667463,,3.0,3,8.0,7,1,1,0,0.0
11592623,,2.0,3,5.0,7,1,1,0,0.0
11615907,,3.0,2,7.0,4,0,1,0,0.0
12742949,,1.0,3,8.0,5,1,1,1,0.0
12924336,,4.0,2,8.0,5,1,1,0,0.0
13025903,,1.0,4,11.0,7,1,1,0,0.0
13038241,,1.0,4,9.0,6,1,1,1,0.0
13063508,5.0,4.0,4,7.0,4,1,1,1,6.0
13151404,,3.0,4,9.0,7,1,1,0,0.0
13481192,,3.0,2,5.0,6,0,1,0,0.0
13625581,,3.0,2,5.0,2,1,1,0,0.0
13835728,,4.0,2,9.0,4,0,1,0,4.0
14529886,,3.0,3,7.0,6,1,1,0,0.0
14633190,,2.0,3,5.0,5,1,1,0,0.0
15284388,2.0,1.0,5,7.0,4,1,1,0,0.0
15696619,2.0,2.0,3,5.0,5,0,1,0,0.0
10716982,5.0,4.0,2,5.0,4,1,1,1,0.0
10747124,,1.0,2,2.0,1,1,1,0,0.0
11473689,,4.0,1,5.0,1,0,1,0,1.0
12506382,4.0,1.0,2,5.0,7,1,1,0,0.0
12815272,1.0,2.0,3,11.0,4,1,1,0,0.0
12908968,,2.0,5,8.0,4,1,1,0,0.0
13116460,,2.0,2,3.0,1,1,1,0,0.0
13646440,4.0,3.0,4,5.0,5,1,1,0,0.0
13891285,,3.0,2,3.0,7,0,1,0,0.0
13909864,,2.0,2,11.0,1,1,1,1,0.0
14106997,,2.0,5,6.0,6,1,1,0,0.0
14141780,,1.0,6,5.0,5,1,1,0,3.0
14296049,,3.0,3,8.0,7,1,1,1,0.0
14342652,,1.0,4,10.0,3,1,1,0,1.0
14398953,,3.0,3,10.0,5,1,1,0,1.0
14415325,,1.0,3,9.0,5,1,1,0,0.0
14545386,4.0,2.0,6,6.0,7,1,1,0,0.0
14578836,,1.0,2,10.0,5,0,1,0,0.0
14594983,,1.0,4,5.0,5,1,1,0,0.0
14601304,,2.0,2,11.0,2,0,1,0,3.0
14618175,,3.0,2,6.0,7,0,1,0,0.0
14632249,,4.0,2,5.0,4,0,1,1,0.0
14660007,,3.0,1,7.0,3,0,2,0,0.0
14826661,,2.0,3,3.0,1,1,1,0,0.0
14963971,,3.0,3,7.0,5,0,1,0,0.0
15376379,,2.0,2,6.0,1,0,1,0,0.0
15546066,4.0,3.0,2,5.0,7,1,3,0,0.0
15552942,2.0,1.0,4,10.0,5,1,1,0,0.0
15557710,,4.0,5,7.0,6,1,1,0,0.0
15562127,,1.0,3,7.0,7,1,1,0,1.0
12514500,,2.0,2,6.0,7,0,1,0,0.0
13108519,,4.0,4,9.0,4,1,1,0,0.0
13152841,,3.0,5,6.0,3,1,1,1,0.0
13611606,1.0,1.0,4,8.0,7,1,1,0,0.0
13779864,,3.0,4,7.0,7,1,1,0,0.0
13802799,2.0,4.0,2,7.0,7,1,1,0,0.0
13819607,,2.0,2,6.0,5,0,1,0,0.0
14136702,5.0,2.0,3,8.0,4,1,1,1,0.0
14187622,,4.0,5,4.0,1,0,1,0,0.0
14251740,,4.0,3,7.0,7,1,1,0,2.0
14299911,,1.0,3,7.0,1,1,1,0,0.0
14371056,,3.0,2,6.0,7,1,1,0,3.0
14444431,,4.0,5,8.0,5,1,1,0,0.0
14530052,,1.0,3,7.0,6,1,1,0,0.0
14554206,,2.0,3,11.0,1,1,1,0,0.0
14567007,,4.0,2,3.0,3,0,1,0,0.0
14635933,,1.0,2,3.0,3,0,1,0,0.0
14657821,5.0,1.0,2,6.0,2,0,1,0,0.0
14657892,4.0,2.0,2,7.0,3,0,3,0,0.0
15276694,2.0,3.0,2,8.0,2,0,1,0,0.0
15453779,2.0,3.0,2,7.0,5,0,1,1,0.0
15665807,1.0,3.0,2,7.0,5,0,1,0,3.0
10489456,,3.0,4,10.0,7,1,1,0,0.0
11922457,2.0,3.0,4,8.0,7,1,1,0,0.0
12804768,,2.0,2,6.0,7,0,1,1,0.0
12925320,,2.0,2,5.0,4,1,1,0,0.0
13008224,,1.0,6,9.0,5,1,1,1,0.0
13048694,2.0,3.0,5,7.0,5,1,1,0,0.0
13075817,,1.0,2,11.0,7,1,1,0,0.0
13100859,2.0,4.0,5,8.0,7,1,3,0,0.0
13154595,,4.0,4,6.0,3,1,1,0,0.0
13635415,,1.0,3,11.0,4,1,1,0,0.0
13758681,,3.0,2,6.0,7,1,1,0,0.0
13823459,,4.0,3,4.0,1,1,1,0,0.0
14010022,,2.0,2,8.0,3,0,1,0,1.0
14308643,,1.0,2,11.0,1,1,1,0,0.0
14452824,,1.0,3,7.0,1,1,1,0,0.0
14459578,,4.0,2,11.0,6,1,1,0,0.0
14494631,,3.0,4,10.0,4,1,1,0,0.0
14541778,,3.0,3,4.0,6,1,1,0,0.0
14547907,,1.0,5,6.0,5,1,1,0,0.0
14579337,,2.0,3,8.0,6,1,1,0,0.0
14854161,,4.0,4,9.0,7,1,1,0,0.0
15015140,2.0,4.0,3,7.0,2,1,1,1,0.0
15232748,,1.0,4,6.0,5,1,1,0,2.0
15403753,5.0,1.0,4,8.0,4,1,1,0,0.0
15596678,,1.0,4,6.0,7,1,1,0,0.0
15654407,4.0,2.0,4,7.0,6,1,1,0,2.0
10721597,4.0,3.0,3,10.0,5,1,2,0,0.0
11559251,,2.0,2,7.0,3,0,1,0,0.0
12573120,,3.0,2,10.0,5,0,1,0,0.0
12650222,,4.0,2,10.0,1,0,1,1,0.0
12745267,,3.0,5,10.0,6,1,1,0,0.0
13386517,,3.0,4,6.0,3,1,1,0,0.0
13485756,,2.0,4,4.0,6,1,1,1,0.0
13907338,,2.0,2,6.0,5,1,1,0,0.0
13974399,,4.0,6,3.0,4,1,1,1,0.0
14342398,,4.0,4,7.0,5,1,1,0,0.0
14565378,,4.0,2,6.0,6,0,1,0,0.0
14598215,,4.0,2,4.0,4,0,1,0,0.0
14627089,,2.0,1,11.0,2,0,1,0,5.0
15421484,4.0,1.0,2,8.0,5,1,1,0,0.0
15424834,2.0,4.0,2,11.0,5,1,1,1,1.0
15485190,4.0,3.0,2,4.0,3,1,1,0,1.0
15550018,,3.0,5,6.0,4,1,1,0,2.0
15670895,4.0,4.0,5,9.0,5,1,1,1,0.0
10682775,,1.0,3,4.0,5,0,1,0,0.0
10724751,,3.0,3,10.0,5,1,1,0,0.0
10741853,1.0,1.0,2,5.0,7,1,1,1,0.0
10773060,,2.0,6,6.0,7,1,1,0,0.0
12730540,,3.0,5,8.0,7,1,1,0,0.0
13019549,,4.0,4,7.0,6,1,1,0,0.0
13136057,,3.0,5,6.0,5,1,1,0,0.0
13433294,,3.0,5,4.0,6,1,1,0,0.0
13537719,4.0,2.0,3,10.0,7,1,1,0,0.0
13771843,4.0,3.0,2,4.0,6,0,1,0,0.0
13898195,,1.0,4,8.0,1,1,2,1,0.0
14219645,,3.0,4,11.0,7,1,1,0,7.0
14224159,,3.0,3,5.0,6,1,1,0,0.0
14243138,,1.0,2,4.0,4,1,1,0,0.0
14424385,,1.0,2,8.0,5,1,1,0,0.0
14536016,,4.0,1,11.0,4,0,1,0,0.0
14554232,,4.0,3,3.0,3,1,1,0,0.0
14625589,,1.0,5,7.0,5,0,1,0,0.0
14631135,,3.0,2,2.0,1,0,1,0,0.0
14828294,,2.0,3,2.0,1,1,1,0,0.0
14908020,,2.0,4,3.0,5,1,1,0,0.0
14983878,,1.0,2,11.0,3,0,1,0,0.0
